MLS Number,Street Number,Street Name,Street Suffix,City/Location,Zip Code,County,List Price,Subdivision,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Stories,DOM,CDOM
65717966,1604,Malvern,Street,Houston,77009,Harris,"$384,900 ",Hardy Estates,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1938,$198.61 ,2023,3,3,1,3.1,3,23,186
9866926,1606,Malvern,Street,Houston,77009,Harris,"$389,900 ",Hardy Estates,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1938,$201.19 ,2023,3,3,1,3.1,3,23,42
30009615,1617,Bigelow,Street,Houston,77009,Harris,"$395,000 ",Elysian York View,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1800,$219.44 ,2017,3,2,1,2.1,3,102,102
90291433,1505,Evelyn,Street,Houston,77009,Harris,"$399,900 ",Terry Oaks,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1757,$227.60 ,2023,3,3,1,3.1,3,9,9
72953421,4605,Terry Street,,Houston,77009,Harris,"$399,990 ",Sunshine Terry,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1777,$225.09 ,2023,3,2,1,2.1,2,12,67
52910984,4804,Cochran Street,,Houston,77009,Harris,"$399,990 ",SKYLINE HOMES AT CAVALCADE,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1832,$218.34 ,2023,3,3,1,3.1,3,29,29
6849826,4808,Cochran,Street,Houston,77009,Harris,"$399,990 ",SKYLINE HOMES AT CAVALCADE,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1832,$218.34 ,2023,3,3,1,3.1,3,40,201
51006175,4609,Terry,Street,Houston,77009,Harris,"$399,990 ",Sunshine Terry,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1777,$225.09 ,2023,3,2,1,2.1,2,49,49
67119630,4607,Terry,Street,Houston,77009,Harris,"$399,990 ",Sunshine Terry,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1777,$225.09 ,2023,3,2,1,2.1,2,67,67
88824577,1417,Finch,Street,Houston,77009,Harris,"$409,000 ",YELLOW FINCH,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1897,$215.60 ,2023,3,3,1,3.1,3,124,124
65411223,1207,Cavalcade,Street,Houston,77009,Harris,"$414,990 ",SKYLINE HOMES AT CAVALCADE,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1740,$238.50 ,2023,3,3,1,3.1,3,15,80
87660326,1518,Malvern Street,,Houston,77009,Harris,"$414,990 ",JESSELTON GARDEN,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1793,$231.45 ,2023,3,3,1,3.1,3,42,42
10923810,1117,Amundsen,Street,Houston,77009,Harris,"$419,990 ",RYON,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1907,$220.24 ,2023,3,3,1,3.1,3,13,13
93421345,1216,Alber,Street,Houston,77009,Harris,"$450,000 ",Albana Estates,Northside,27 - Houston,LOOSCAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,2124,$211.86 ,2019,3,2,1,2.1,2,54,74
58239365,6427,Kimball Mill,Lane,Houston,77084,Harris,"$359,000 ",Kingfield Sec 1,Bear Creek South,13 - Cypress-Fairbanks,LOWERY ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,LANGHAM CREEK HIGH SCHOOL,2324,$154.48 ,2021,3,2,1,2.1,2,5,5
49952553,6322,Franklin View,Lane,Houston,77084,Harris,"$368,000 ",Kingfield Sec 1,Bear Creek South,13 - Cypress-Fairbanks,LOWERY ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,LANGHAM CREEK HIGH SCHOOL,2405,$153.01 ,2021,3,2,1,2.1,2,100,100
34858583,8634,Lighthouse Lake,Lane,Houston,77346,Harris,"$375,900 ",Waterhaven,Atascocita South,29 - Humble,MAPLEBROOK ELEMENTARY SCHOOL,ATASCOCITA MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,2737,$137.34 ,2014,4,2,1,2.1,2,33,33
15676688,1508,Ryon,Street,Houston,77009,Harris,"$374,900 ",Ryon Estates,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1590,$235.79 ,2023,3,2,1,2.1,2,169,169
75344415,2708,Elysian,,Houston,77009,Harris,"$375,000 ",Skyline Homes At Elysian,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1840,$203.80 ,2022,3,2,1,2.1,3,47,229
82310788,2702,Elysian,,Houston,77009,Harris,"$380,000 ",Skyline Homes At Elysian,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1840,$206.52 ,2022,3,2,1,2.1,3,47,197
24453712,1502,Ryon,,Houston,77009,Harris,"$389,900 ",RYON ESTATES,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1695,$230.03 ,2023,3,2,1,2.1,2,175,175
35457367,1603,Halpern St,,Houston,77009,Harris,"$429,990 ",Hardy Manor,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,2052,$209.55 ,2023,3,3,1,3.1,3,38,64
40300028,2401,Chapman,Street,Houston,77009,Harris,"$430,000 ",Little & Dickinson,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1824,$235.75 ,2023,3,2,1,2.1,3,38,105
11032927,1606,Hays,Street,Houston,77009,Harris,"$437,900 ",HARDY VILLAS,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1970,$222.28 ,2023,4,4,0,4,3,69,142
28169112,1605,Halpern St,,Houston,77009,Harris,"$444,990 ",Hardy Manor,Northside,27 - Houston,MARTINEZ C ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,2052,$216.86 ,2023,3,3,1,3.1,3,38,64
62063103,6710,Camden Valley,Court,Houston,77084,Harris,"$377,918 ",Sommerall Park,Bear Creek South,13 - Cypress-Fairbanks,METCALF ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,LANGHAM CREEK HIGH SCHOOL,1881,$200.91 ,2016,3,2,0,2,1,37,81
37206125,4910,Wunder Way,,Houston,77069,Harris,"$375,000 ",Wunderlich Residential,Champions Area,32 - Klein,MITTELSTADT ELEMENTARY SCHOOL,KLEB INTERMEDIATE SCHOOL,KLEIN HIGH SCHOOL,2212,$169.53 ,2023,3,2,1,2.1,2,64,64
93544590,15439,Islandview,Lane,Houston,77053,Harris,"$350,000 ",492704,Five Corners,27 - Houston,MONTGOMERY ELEMENTARY SCHOOL (HOUSTON),LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2858,$122.46 ,2021,4,2,1,2.1,2,6,6
53613366,4235,Helmside,Lane,Houston,77053,Harris,"$389,251 ",Anderson Lake,Five Corners,27 - Houston,MONTGOMERY ELEMENTARY SCHOOL (HOUSTON),LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2587,$150.46 ,2023,4,2,1,2.1,2,77,77
6684378,15322,Caravel Bay,Court,Houston,77053,Harris,"$419,876 ",Anderson Lake,Five Corners,27 - Houston,MONTGOMERY ELEMENTARY SCHOOL (HOUSTON),LAWSON MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2587,$162.30 ,2023,4,2,1,2.1,2,103,103
19333310,10502,Moorcreek,Drive,Houston,77070,Harris,"$355,000 ",Norchester,Cypress North,13 - Cypress-Fairbanks,MOORE ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),HAMILTON MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CYPRESS CREEK HIGH SCHOOL,2801,$126.74 ,2014,4,3,0,3,2,109,109
57799966,2115,Bidwell,Drive,Houston,77018,Harris,"$399,360 ",Fisher Ests/Oak Forest,Oak Forest East Area,27 - Houston,OAK FOREST ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2112,$189.09 ,2015,3,3,1,3.1,3,74,81
2441178,12264,Oxford Crescent,Circle,Houston,77082,Harris,"$390,000 ",Enclave/Oxford Park,Alief,2 - Alief,OUTLEY ELEMENTARY SCHOOL,O'DONNELL MIDDLE SCHOOL,AISD DRAW,2079,$187.59 ,2017,3,3,1,3.1,3,19,19
48604754,12262,Oxford Crescent,Circle,Houston,77082,Harris,"$405,000 ",Enclave/Oxford Park,Alief,2 - Alief,OUTLEY ELEMENTARY SCHOOL,O'DONNELL MIDDLE SCHOOL,AISD DRAW,2088,$193.97 ,2017,3,3,1,3.1,3,27,27
70193177,3802,Bennington,Street,Houston,77016,Harris,"$415,000 ",Westcott Gardens Sec 05,Northside,27 - Houston,PAIGE ELEMENTARY SCHOOL,KEY MIDDLE SCHOOL,KASHMERE HIGH SCHOOL,2090,$198.56 ,2023,3,2,0,2,1,8,8
9645183,6420,Sidney,Street,Houston,77021,Harris,"$369,000 ",RESIDENCES OF SIDNEY STREET,University Area,27 - Houston,PECK ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1815,$203.31 ,2023,3,2,1,2.1,2,69,132
81388204,4137,Dupont,Street,Houston,77021,Harris,"$400,000 ",Ritz,University Area,27 - Houston,PECK ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2395,$167.01 ,2023,3,3,1,3.1,3,24,24
50565829,4135,Dupont,Street,Houston,77021,Harris,"$410,000 ",Ritz,University Area,27 - Houston,PECK ELEMENTARY SCHOOL,CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2395,$171.19 ,2023,3,3,1,3.1,3,37,37
94711972,3004,Fairdale Estates,Court,Houston,77057,Harris,"$390,000 ",FairDale Place Estate,Galleria,27 - Houston,PILGRIM ACADEMY,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2031,$192.02 ,2013,3,3,1,3.1,3,59,225
59500332,3002,Fairdale Estates,Court,Houston,77057,Harris,"$405,000 ",FAIRDALE PLACE ESTATES,Galleria,27 - Houston,PILGRIM ACADEMY,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1906,$212.49 ,2013,3,3,1,3.1,3,81,81
22822521,3008,Fairdale Estates,Court,Houston,77057,Harris,"$406,900 ",Fairdale Place Estates,Galleria,27 - Houston,PILGRIM ACADEMY,TANGLEWOOD MIDDLE SCHOOL,WISDOM HIGH SCHOOL,2282,$178.31 ,2013,3,3,1,3.1,3,138,138
41335841,3116,Moontide,Lane,Houston,77063,Harris,"$356,890 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1436,$248.53 ,2023,3,2,1,2.1,2,165,165
28505274,8315,Rising Stream,Drive,Houston,77063,Harris,"$357,870 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1436,$249.21 ,2023,3,2,1,2.1,2,211,211
72965469,3119,Moontide,Lane,Houston,77063,Harris,"$385,390 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1604,$240.27 ,2023,3,2,1,2.1,2,70,70
39531616,8217,Rising Stream,Drive,Houston,77063,Harris,"$387,340 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1703,$227.45 ,2023,3,2,1,2.1,2,165,165
55235584,8307,Rising Stream,Drive,Houston,77063,Harris,"$399,870 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1727,$231.54 ,2023,3,2,1,2.1,2,117,117
73938833,8603,Cedardale Park,Drive,Houston,77063,Harris,"$400,000 ",Briarmont,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1957,$204.39 ,2018,3,2,1,2.1,2,18,18
36092809,8409,Rising Stream,Drive,Houston,77063,Harris,"$402,390 ",Dunvale Village TH,Briarmeadow/Tanglewilde,27 - Houston,PINEY POINT ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WISDOM HIGH SCHOOL,1703,$236.28 ,2023,3,2,1,2.1,2,300,300
28125128,159,Georgia,Street,Houston,77029,Harris,"$429,900 ",Clinton Park,Denver Harbor,27 - Houston,PLEASANTVILLE ELEMENTARY SCHOOL,HOLLAND MIDDLE SCHOOL (HOUSTON),FURR HIGH SCHOOL,2890,$148.75 ,2020,4,3,0,3,1,60,121
39717826,17927,Pinto,Circle,Houston,77090,Harris,"$399,999 ",Ponderosa Forest Sec 4,1960/Cypress Creek North,48 - Spring,PONDEROSA ELEMENTARY SCHOOL,EDWIN M WELLS MIDDLE SCHOOL,WESTFIELD HIGH SCHOOL,2931,$136.47 ,2023,4,2,1,2.1,1,29,29
67006742,8106,Pavona Ridge,Lane,Houston,77040,Harris,"$375,000 ",Terrace Brook Sec 03,Northwest Houston,13 - Cypress-Fairbanks,REED ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),DEAN MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,2981,$125.80 ,2010,4,3,0,3,1.5,0,115
89170917,8321,Springwood Canyon,Lane,Houston,77055,Harris,"$379,900 ",Springwood Villas,Spring Branch,49 - Spring Branch,RIDGECREST ELEMENTARY SCHOOL (SPRING BRANCH),LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1750,$217.09 ,2023,3,2,1,2.1,3,235,235
77773368,23,West Oaks,Drive,Houston,77059,Harris,"$387,811 ",Armandwilde Townhomes,Clear Lake Area,9 - Clear Creek,ROBINSON ELEMENTARY SCHOOL (CLEAR CREEK),SPACE CENTER INTERMEDIATE SCHOOL,CLEAR LAKE HIGH SCHOOL,2034,$190.66 ,2024,3,2,0,2,1,3,3
42645957,516,Melbourne,Street,Houston,77022,Harris,"$450,000 ",Belt Junction City,Northwest Houston,27 - Houston,ROOSEVELT ELEMENTARY SCHOOL (HOUSTON),,NORTHSIDE HIGH SCHOOL,2083,$216.03 ,2023,3,2,1,2.1,2,12,97
89995312,14410,Duncum,Street,Houston,77015,Harris,"$399,900 ",Cloverleaf,North Channel,21 - Galena Park,SAM HOUSTON ELEMENTARY SCHOOL (GALENA PARK),NORTH SHORE MIDDLE SCHOOL,NORTH SHORE SENIOR HIGH SCHOOL,2625,$152.34 ,2015,3,2,0,2,1.5,98,98
84454832,5218,Mayle,Street,Houston,77016,Harris,"$374,900 ",North Shadydale,Northside,27 - Houston,SHADYDALE ELEMENTARY,FOREST BROOK MIDDLE SCHOOL,NORTH FOREST HIGH SCHOOL,2104,$178.18 ,2023,3,2,0,2,1,39,199
65969243,10507,Harmon Smith,Drive,Houston,77025,Harris,"$390,000 ",Avondale on Main,Medical Center Area,27 - Houston,SHEARN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),1685,$231.45 ,2021,3,2,1,2.1,2,52,52
87809714,2816,Grand Fountains,Drive,Houston,77054,Harris,"$440,900 ",Buffalo Pointe,Medical Center Area,27 - Houston,SHEARN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),2182,$202.06 ,2021,3,3,1,3.1,3,201,201
24425350,2716,Grand Fountains,Drive,Houston,77054,Harris,"$449,990 ",Medical Center,Medical Center Area,27 - Houston,SHEARN ELEMENTARY SCHOOL,PERSHING MIDDLE SCHOOL,MADISON HIGH SCHOOL (HOUSTON),1914,$235.10 ,2023,3,3,1,3.1,3,86,200
22392564,15422,Laceleaf Trail,,Houston,77044,Harris,"$351,990 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2778,$126.71 ,2023,5,4,0,4,2,55,55
9989257,15518,South Fall Fern Circle,,Houston,77044,Harris,"$354,670 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2778,$127.67 ,2023,5,4,0,4,2,22,22
3368915,15418,Laceleaf Trail,,Houston,77044,Harris,"$354,990 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2620,$135.49 ,2023,4,2,1,2.1,2,55,55
16884382,15430,Laceleaf Trail,,Houston,77044,Harris,"$354,990 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2778,$127.79 ,2023,5,4,0,4,2,75,75
34345564,11018,West Fall Fern Circle,,Houston,77044,Harris,"$368,865 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2863,$128.84 ,2023,4,2,1,2.1,2,111,111
92281114,16211,Sheldon Ridge Way,,Houston,77044,Harris,"$368,990 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2719,$135.71 ,2023,4,3,1,3.1,2,111,111
85219939,15530,South Fall Fern Circle,,Houston,77044,Harris,"$370,760 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2785,$133.13 ,2023,4,2,1,2.1,2,22,22
39694932,11006,West Fall Fern Circle,,Houston,77044,Harris,"$375,145 ",Sheldon Ridge,North Channel,46 - Sheldon,SHELDON ELEMENTARY SCHOOL,MICHAEL R. NULL MIDDLE SCHOOL,CE KING HIGH SCHOOL,2657,$141.19 ,2023,5,4,0,4,2,21,21
47760694,14515,Tundra Swan Drive,,Houston,77049,Harris,"$389,815 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2718,$143.42 ,2023,4,3,1,3.1,2,111,111
97939610,14539,Tundra Swan Drive,,Houston,77049,Harris,"$391,870 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2718,$144.18 ,2023,4,3,1,3.1,2,0,0
92363278,14507,Tundra Swan Drive,,Houston,77049,Harris,"$398,910 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2657,$150.14 ,2023,4,3,0,3,2,111,111
26179566,14547,Tundra Swan Drive,,Houston,77049,Harris,"$400,020 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2851,$140.31 ,2023,4,3,0,3,2,0,0
71020573,14802,Olive Sparrow Lane,,Houston,77049,Harris,"$400,190 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2851,$140.37 ,2023,4,3,0,3,2,0,0
27756269,14703,Olive Sparrow Lane,,Houston,77049,Harris,"$412,190 ",Edgewood Village,North Channel,46 - Sheldon,SHELDON LAKEE ELEMENTARY SCHOOL,C.E. KING MIDDLE SCHOOL,CE KING HIGH SCHOOL,2779,$148.32 ,2023,4,3,1,3.1,2,4,4
60596694,1913,Terry,,Houston,77009,Harris,"$414,900 ",CASCARA,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1836,$225.98 ,2023,3,2,1,2.1,2,41,41
81328095,1915,Terry Street,,Houston,77009,Harris,"$414,900 ",CASCARA,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1836,$225.98 ,2023,3,2,1,2.1,2,82,82
17239778,1814,Terry,Street,Houston,77009,Harris,"$417,000 ",Cascara,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1804,$231.15 ,2022,3,2,1,2.1,2,6,234
12911968,1503 B,Chestnut,Street,Houston,77009,Harris,"$424,900 ",Chestnut Modern Farmhouses,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1729,$245.75 ,2023,3,3,1,3.1,3,51,167
41388693,815,Burnett,Street,Houston,77009,Harris,"$424,900 ",Chestnut Modern Farmhouses,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1705,$249.21 ,2023,3,3,1,3.1,3,51,167
973330,1309,Noble,Street,Houston,77009,Harris,"$425,000 ",Views at Chapman Street,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1754,$242.30 ,2023,3,2,1,2.1,2,4,201
35602087,1503 A,Chestnut,Street,Houston,77009,Harris,"$429,900 ",Chestnut Modern Farmhouses,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,MARSHALL MIDDLE SCHOOL (HOUSTON),NORTHSIDE HIGH SCHOOL,1729,$248.64 ,2023,3,3,1,3.1,3,51,167
33256388,2417,Noble,Street,Houston,77026,Harris,"$390,000 ",Chapmans,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,FLEMING MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,1720,$226.74 ,2021,3,2,1,2.1,2,18,18
94624290,2213,Lee,Street,Houston,77026,Harris,"$413,999 ",Gregg Sec 02,Northside,27 - Houston,SHERMAN ELEMENTARY SCHOOL,FLEMING MIDDLE SCHOOL,NORTHSIDE HIGH SCHOOL,1769,$234.03 ,2023,3,2,1,2.1,2,29,110
70584556,10967,Cannes Memorial,Drive,Houston,77043,Harris,"$389,000 ",Provence Memorial,Spring Branch,49 - Spring Branch,SHERWOOD ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,1879,$207.03 ,2019,3,2,1,2.1,2,35,88
53730447,1335,Buescher,Drive,Houston,77043,Harris,"$429,000 ",Buescher Estates,Spring Branch,49 - Spring Branch,SHERWOOD ELEMENTARY SCHOOL,SPRING FOREST MIDDLE SCHOOL,STRATFORD HIGH SCHOOL (SPRING BRANCH),1852,$231.64 ,2021,3,3,1,3.1,3,25,25
96949047,11037,Upland Forest,Drive,Houston,77043,Harris,"$442,000 ",Upland Place,Spring Branch,49 - Spring Branch,SHERWOOD ELEMENTARY SCHOOL,SPRING OAKS MIDDLE SCHOOL,SPRING WOODS HIGH SCHOOL,2854,$154.87 ,2013,4,3,1,3.1,3,61,61
16684081,1607,24th,Street,Houston,77008,Harris,"$439,500 ",Heights,Heights/Greater Heights,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2646,$166.10 ,2012,3,3,1,3.1,3,13,44
3618284,1225,19th,Street,Houston,77008,Harris,"$439,999 ",Landing/19th,Heights/Greater Heights,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2123,$207.25 ,2017,3,3,1,3.1,3,12,12
8933742,6307,Chelsea Falls Lane,,Houston,77008,Harris,"$444,700 ",Palisades Park,Timbergrove/Lazybrook,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,1496,$297.26 ,2023,3,2,1,2.1,2,1,134
27455077,916,20th,Street,Houston,77008,Harris,"$445,010 ",Oaks/West 20th Street,Heights/Greater Heights,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,2055,$216.55 ,2014,3,3,1,3.1,3,69,69
15018862,914,19th,Street,Houston,77008,Harris,"$449,000 ",West 19th Street Manor,Heights/Greater Heights,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1927,$233.00 ,2013,3,3,1,3.1,3,4,4
14121353,5614,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$194.80 ,2023,3,3,1,3.1,3,22,463
